19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
19,19,19,0,0,19,19,19,0,0,19,19,19,0,0,19,19,19,0,0
19,19,19,0,0,71,72,73,0,0,19,19,19,0,0,19,19,19,0,0
19,19,19,0,0,74,75,76,0,0,19,19,19,0,0,19,19,19,0,0
19,19,19,0,0,77,78,79,0,0,19,19,19,0,0,19,19,19,0,0
19,19,19,0,0,19,19,19,0,0,19,19,19,0,0,19,19,19,0,0
19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,19,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8
19,19,19,19,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18
19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27
19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,8,27,19
19,19,19,19,26,10,0,0,0,0,0,0,0,0,0,0,18,19,19,19
19,19,19,19,19,26,10,0,0,0,0,0,0,0,0,0,18,19,19,19
19,19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,18,19,19,19
19,19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,18,19,19,19
19,19,19,19,19,19,26,10,0,0,0,0,0,0,0,0,28,17,19,19
19,19,19,19,19,19,16,30,0,0,0,0,0,0,0,0,0,28,17,19
19,19,19,19,19,16,30,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,19,19,20,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,19,16,30,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,20,0,0,0,0,0,0,0,0,8,9,9,9,9,9,27,19
19,19,19,20,0,0,0,0,0,0,8,9,27,19,19,19,19,19,19,19
19,16,29,30,0,0,0,0,0,8,27,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,0,18,19,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,8,27,19,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,18,19,19,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,28,17,19,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,0,28,17,19,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,0,0,28,17,19,19,19,19,19,19,19,19
19,20,0,0,0,0,0,0,0,0,0,28,29,29,29,29,29,17,19,19
19,26,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,17,19
19,19,26,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,19,26,10,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,19,19,19,19,26,9,9,9,10,0,0,0,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,26,10,0,0,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,26,10,0,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,26,10,0,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,26,10,0,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,19,26,10,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,26,10,0,0,18,19
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,0,0,18,19
19,19,19,16,29,29,29,29,17,19,19,19,19,19,16,30,0,0,18,19
19,19,16,30,0,0,0,0,28,29,29,29,29,29,30,0,0,0,18,19
19,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,0,8,9,10,0,0,0,0,0,0,0,18,19
19,20,0,0,0,0,0,8,27,19,26,9,10,0,0,0,0,0,18,19
19,20,0,0,0,0,8,27,19,19,19,19,26,10,0,0,0,0,18,19
19,20,0,0,0,0,18,19,16,29,29,29,17,20,0,0,0,0,18,19
19,20,0,0,0,0,18,19,20,0,0,0,18,20,0,0,0,0,18,19
19,20,0,0,0,0,18,19,20,0,0,8,27,20,0,0,0,0,18,19
19,20,0,0,0,0,18,19,26,9,9,27,19,20,0,0,0,0,18,19
